Caster Leather Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Lightspire Core,250214,"+137 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 101.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 177 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+141 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 103.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 179 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+145 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 104.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 182 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+150 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 106.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 185 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+154 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 107.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 188 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""","+159 [Agility or Intellect]
Equip: You are embraced by the Light, increasing Mastery by 109.
Your damaging spells and abilities can call a beam of radiant light nearby. Standing in the light blesses you with 190 Mastery while you stand in it.
""""Stand in the Light, and be made whole.""""",https://www.wowhead.com/item=250214
Lightspore Leggings,251198,"142 Armor
+144 [Agility or Intellect]
+2,794 Stamina
+112 Versatility
+66 Mastery","144 Armor
+148 [Agility or Intellect]
+2,896 Stamina
+113 Versatility
+67 Mastery","147 Armor
+152 [Agility or Intellect]
+3,002 Stamina
+115 Versatility
+68 Mastery","151 Armor
+158 [Agility or Intellect]
+3,143 Stamina
+117 Versatility
+69 Mastery","154 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+118 Versatility
+70 Mastery","157 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+120 Versatility
+71 Mastery",https://www.wowhead.com/item=251198
Lightwarden's Bind,251194,"+1,572 Stamina
+112 Versatility
+228 Mastery","+1,629 Stamina
+114 Versatility
+232 Mastery","+1,689 Stamina
+116 Versatility
+237 Mastery","+1,768 Stamina
+119 Versatility
+243 Mastery","+1,830 Stamina
+121 Versatility
+248 Mastery","+1,895 Stamina
+123 Versatility
+252 Mastery",https://www.wowhead.com/item=251194
Luminescent Sprout,251200,"+419 Intellect
+1,397 Stamina
+54 Versatility
+35 Mastery","+431 Intellect
+1,448 Stamina
+55 Versatility
+35 Mastery","+443 Intellect
+1,501 Stamina
+55 Versatility
+36 Mastery","+460 Intellect
+1,572 Stamina
+56 Versatility
+36 Mastery","+473 Intellect
+1,627 Stamina
+57 Versatility
+37 Mastery","+486 Intellect
+1,684 Stamina
+58 Versatility
+37 Mastery",https://www.wowhead.com/item=251200
Mindpiercer's Sigil,250224,"Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 48745 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 428 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 50933 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 440 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 53206 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 453 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 56374 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 470 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 58857 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 483 Intellect for 10 sec.","Equip: Your damaging spells have a chance to stir the Void near your target, erupting for 61435 Shadow damage split among nearby enemies. You siphon energy from the Void, gaining 497 Intellect for 10 sec.",https://www.wowhead.com/item=250224
Mycolic Medicine,250248,"+137 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 35629 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 20360.
""""A draught from a species long lost everywhere but in dreams.""""","+141 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 37229 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 21274.
""""A draught from a species long lost everywhere but in dreams.""""","+145 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 38890 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 22223.
""""A draught from a species long lost everywhere but in dreams.""""","+150 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 41205 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 23546.
""""A draught from a species long lost everywhere but in dreams.""""","+154 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 43020 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 24583.
""""A draught from a species long lost everywhere but in dreams.""""","+159 Intellect
Equip: You gain Nalorakk's Favor of Growth. Your healing spells and abilities have a chance to instantly heal your target for 44905 and spawn a glowing mushroom near them that lasts for 10 sec.
If an ally steps on and consumes the mushroom, they are healed for an additional 25660.
""""A draught from a species long lost everywhere but in dreams.""""",https://www.wowhead.com/item=250248
Nibbles' Training Rod,251141,"124 - 186 Damage
Speed 3.60
(43.1 damage per second)
+838 Intellect
+2,794 Stamina
+104 Critical Strike
+74 Haste","128 - 192 Damage
Speed 3.60
(44.3 damage per second)
+862 Intellect
+2,896 Stamina
+105 Critical Strike
+75 Haste","131 - 197 Damage
Speed 3.60
(45.6 damage per second)
+886 Intellect
+3,002 Stamina
+107 Critical Strike
+76 Haste","136 - 205 Damage
Speed 3.60
(47.4 damage per second)
+920 Intellect
+3,143 Stamina
+109 Critical Strike
+77 Haste","140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 Intellect
+3,254 Stamina
+110 Critical Strike
+78 Haste","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 Intellect
+3,369 Stamina
+112 Critical Strike
+79 Haste",https://www.wowhead.com/item=251141
Nocuous Focal Fang,273790,"+419 Intellect
+1,397 Stamina
+52 Haste
+37 Mastery","+431 Intellect
+1,448 Stamina
+53 Haste
+37 Mastery","+443 Intellect
+1,501 Stamina
+53 Haste
+38 Mastery","+460 Intellect
+1,572 Stamina
+54 Haste
+38 Mastery","+473 Intellect
+1,627 Stamina
+55 Haste
+39 Mastery","+486 Intellect
+1,684 Stamina
+56 Haste
+39 Mastery",https://www.wowhead.com/item=273790
Pendant of Malefic Fury,251142,"+1,572 Stamina
+107 Haste
+233 Mastery","+1,629 Stamina
+109 Haste
+237 Mastery","+1,689 Stamina
+111 Haste
+242 Mastery","+1,768 Stamina
+114 Haste
+248 Mastery","+1,830 Stamina
+116 Haste
+253 Mastery","+1,895 Stamina
+118 Haste
+258 Mastery",https://www.wowhead.com/item=251142
Perennial Frostbound Charm,251161,"+419 Intellect
+1,397 Stamina
+52 Critical Strike
+37 Versatility","+431 Intellect
+1,448 Stamina
+53 Critical Strike
+37 Versatility","+443 Intellect
+1,501 Stamina
+53 Critical Strike
+38 Versatility","+460 Intellect
+1,572 Stamina
+54 Critical Strike
+38 Versatility","+473 Intellect
+1,627 Stamina
+55 Critical Strike
+39 Versatility","+486 Intellect
+1,684 Stamina
+56 Critical Strike
+39 Versatility",https://www.wowhead.com/item=251161
Permafrost Essence,250244,"Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 75 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 55014 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 76 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 56711 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 78 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 58459 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 79 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 60874 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 80 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 62749 damage per mark for 10 sec.","Equip: You gain Nalorakk's Favor of Enduring. Taking damage has a chance to grant a Mark of Frost, increasing your Critical Strike by 81 for 15 sec. Stacks up to 10 times.
If your health falls below 25%, the reservoir ruptures, consuming all marks to form a Frost Barrier that absorbs 64683 damage per mark for 10 sec.",https://www.wowhead.com/item=250244
Pilfered Precious Band,251148,"+1,572 Stamina
+136 Critical Strike
+204 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,629 Stamina
+138 Critical Strike
+208 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,689 Stamina
+141 Critical Strike
+212 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,768 Stamina
+145 Critical Strike
+217 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,830 Stamina
+148 Critical Strike
+221 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""","+1,895 Stamina
+150 Critical Strike
+225 Versatility
""""The Hoardmonger was strangely attached to this 'precious' ring.""""",https://www.wowhead.com/item=251148
Polished Lightwood Channeler,273778,"55 - 92 Damage
Speed 1.80
(40.8 damage per second)
+419 Intellect
+1,397 Stamina
+49 Haste
+39 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (9474 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","56 - 95 Damage
Speed 1.80
(41.9 damage per second)
+431 Intellect
+1,448 Stamina
+50 Haste
+40 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (9899 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","58 - 97 Damage
Speed 1.80
(43.1 damage per second)
+443 Intellect
+1,501 Stamina
+51 Haste
+40 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (10341 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","60 - 101 Damage
Speed 1.80
(44.7 damage per second)
+460 Intellect
+1,572 Stamina
+52 Haste
+41 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (10956 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","62 - 104 Damage
Speed 1.80
(46.1 damage per second)
+473 Intellect
+1,627 Stamina
+52 Haste
+42 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (11439 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.","64 - 107 Damage
Speed 1.80
(47.5 damage per second)
+486 Intellect
+1,684 Stamina
+53 Haste
+42 Mastery
Equip: Your damaging spells have a chance to launch a mote of light towards your target, inflicting (11940 * 1) Holy damage split among nearby enemies. Damage increased by 30% per additional enemy, up to 150%.",https://www.wowhead.com/item=273778
Primal Dinomancer's Belt,159301,"91 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+75 Critical Strike
+58 Haste","93 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+76 Critical Strike
+59 Haste","95 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+77 Critical Strike
+60 Haste","97 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+79 Critical Strike
+61 Haste","99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+80 Critical Strike
+61 Haste","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+81 Critical Strike
+62 Haste",https://www.wowhead.com/item=159301
Pruning Lance,251193,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+112 Haste
+66 Mastery","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+113 Haste
+67 Mastery","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+115 Haste
+68 Mastery","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+117 Haste
+69 Mastery","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+118 Haste
+70 Mastery","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+120 Haste
+71 Mastery",https://www.wowhead.com/item=251193
Ritual Binder's Ring,159459,"+1,572 Stamina
+223 Haste
+116 Versatility","+1,629 Stamina
+228 Haste
+119 Versatility","+1,689 Stamina
+232 Haste
+121 Versatility","+1,768 Stamina
+238 Haste
+124 Versatility","+1,830 Stamina
+242 Haste
+126 Versatility","+1,895 Stamina
+247 Haste
+129 Versatility",https://www.wowhead.com/item=159459
Rootwalker Harness,251189,"91 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+49 Critical Strike
+84 Versatility","93 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+50 Critical Strike
+85 Versatility","95 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+51 Critical Strike
+86 Versatility","97 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+52 Critical Strike
+87 Versatility","99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+52 Critical Strike
+89 Versatility","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+53 Critical Strike
+90 Versatility",https://www.wowhead.com/item=251189
Rootwarden Wraps,251183,"81 Armor
+81 [Agility or Intellect]
+1,572 Stamina
+65 Critical Strike
+35 Mastery","83 Armor
+83 [Agility or Intellect]
+1,629 Stamina
+66 Critical Strike
+35 Mastery","84 Armor
+86 [Agility or Intellect]
+1,689 Stamina
+67 Critical Strike
+36 Mastery","86 Armor
+89 [Agility or Intellect]
+1,768 Stamina
+68 Critical Strike
+37 Mastery","88 Armor
+91 [Agility or Intellect]
+1,830 Stamina
+69 Critical Strike
+37 Mastery","90 Armor
+94 [Agility or Intellect]
+1,895 Stamina
+70 Critical Strike
+37 Mastery",https://www.wowhead.com/item=251183
Royal Purifier's Spade,159646,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+100 Critical Strike
+77 Mastery","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+102 Critical Strike
+78 Mastery","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+103 Critical Strike
+79 Mastery","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+105 Critical Strike
+81 Mastery","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+106 Critical Strike
+82 Mastery","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+107 Critical Strike
+83 Mastery",https://www.wowhead.com/item=159646
Ruby Whelp Shell,193757,"+137 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+141 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+145 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+150 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+154 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)","+159 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to call a Ruby Whelpling, which will try to be helpful and assist you in combat.
Use: Call your Ruby Whelpling to inspect your target's situation, teaching them how to be helpful. (1 Day Cooldown)",https://www.wowhead.com/item=193757
Sand-Shined Snakeskin Sandals,159327,"101 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+78 Critical Strike
+55 Mastery","103 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+79 Critical Strike
+56 Mastery","105 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+80 Critical Strike
+57 Mastery","108 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+82 Critical Strike
+58 Mastery","110 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Mastery","112 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Mastery",https://www.wowhead.com/item=159327
Sapling of the Dawnroot,250259,"+137 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (4069 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 10596) Holy damage split among nearby enemies.","+141 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (4251 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 11072) Holy damage split among nearby enemies.","+145 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (4441 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 11566) Holy damage split among nearby enemies.","+150 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (4706 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 12255) Holy damage split among nearby enemies.","+154 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (4913 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 12794) Holy damage split among nearby enemies.","+159 [Agility or Strength or Intellect]
Equip: Your spells and abilities have a chance to uproot a Lightspawn Lasher to aid you in combat for 15 sec, dealing up to [1 * (5128 * 10)] Physical damage.
The Lightspawn Lasher then withers, bursting into light-infused sap and inflicting (1 * 13355) Holy damage split among nearby enemies.",https://www.wowhead.com/item=250259
Scavenger's Spaulders,251146,"111 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+55 Critical Strike
+78 Versatility","113 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+56 Critical Strike
+79 Versatility","116 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+57 Critical Strike
+80 Versatility","119 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+58 Critical Strike
+82 Versatility","121 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+58 Critical Strike
+83 Versatility","123 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+59 Critical Strike
+84 Versatility",https://www.wowhead.com/item=251146
Seed of Radiant Hope,250254,"+137 Intellect
Use: Surround your target ally with Lightblossoms, healing them for [17031 * (8)] over 12 sec.
If their health falls below 50%, the Lightblossoms fully bloom in radiant light, instantly healing them for 153300. (1 Min, 30 Sec Cooldown)","+141 Intellect
Use: Surround your target ally with Lightblossoms, healing them for [17796 * (8)] over 12 sec.
If their health falls below 50%, the Lightblossoms fully bloom in radiant light, instantly healing them for 160181. (1 Min, 30 Sec Cooldown)","+145 Intellect
Use: Surround your target ally with Lightblossoms, healing them for [18590 * (8)] over 12 sec.
If their health falls below 50%, the Lightblossoms fully bloom in radiant light, instantly healing them for 167329. (1 Min, 30 Sec Cooldown)","+150 Intellect
Use: Surround your target ally with Lightblossoms, healing them for [19697 * (8)] over 12 sec.
If their health falls below 50%, the Lightblossoms fully bloom in radiant light, instantly healing them for 177293. (1 Min, 30 Sec Cooldown)","+154 Intellect
Use: Surround your target ally with Lightblossoms, healing them for [20564 * (8)] over 12 sec.
If their health falls below 50%, the Lightblossoms fully bloom in radiant light, instantly healing them for 185102. (1 Min, 30 Sec Cooldown)","+159 Intellect
Use: Surround your target ally with Lightblossoms, healing them for [21465 * (8)] over 12 sec.
If their health falls below 50%, the Lightblossoms fully bloom in radiant light, instantly healing them for 193211. (1 Min, 30 Sec Cooldown)",https://www.wowhead.com/item=250254
Sethraliss' Defiled Relic,158368,"+137 Intellect
Use: Curse the target with a Rotten Wound, dealing (105288 * 1) Nature damage over 15 sec.
While the wound persists, your damaging spells have a high chance to deepen the wound, inflicting an additional (6581 * 1) Nature damage. (2 Min Cooldown)","+141 Intellect
Use: Curse the target with a Rotten Wound, dealing (110014 * 1) Nature damage over 15 sec.
While the wound persists, your damaging spells have a high chance to deepen the wound, inflicting an additional (6876 * 1) Nature damage. (2 Min Cooldown)","+145 Intellect
Use: Curse the target with a Rotten Wound, dealing (114924 * 1) Nature damage over 15 sec.
While the wound persists, your damaging spells have a high chance to deepen the wound, inflicting an additional (7183 * 1) Nature damage. (2 Min Cooldown)","+150 Intellect
Use: Curse the target with a Rotten Wound, dealing (121767 * 1) Nature damage over 15 sec.
While the wound persists, your damaging spells have a high chance to deepen the wound, inflicting an additional (7611 * 1) Nature damage. (2 Min Cooldown)","+154 Intellect
Use: Curse the target with a Rotten Wound, dealing (127130 * 1) Nature damage over 15 sec.
While the wound persists, your damaging spells have a high chance to deepen the wound, inflicting an additional (7946 * 1) Nature damage. (2 Min Cooldown)","+159 Intellect
Use: Curse the target with a Rotten Wound, dealing (132699 * 1) Nature damage over 15 sec.
While the wound persists, your damaging spells have a high chance to deepen the wound, inflicting an additional (8294 * 1) Nature damage. (2 Min Cooldown)",https://www.wowhead.com/item=158368
Sickening Signet of Atroxus,252258,"+1,572 Stamina
+233 Haste
+107 Mastery","+1,629 Stamina
+237 Haste
+109 Mastery","+1,689 Stamina
+242 Haste
+111 Mastery","+1,768 Stamina
+248 Haste
+114 Mastery","+1,830 Stamina
+253 Haste
+116 Mastery","+1,895 Stamina
+258 Haste
+118 Mastery",https://www.wowhead.com/item=252258
Signet of Snarling Servitude,251136,"+1,572 Stamina
+208 Critical Strike
+131 Mastery","+1,629 Stamina
+213 Critical Strike
+134 Mastery","+1,689 Stamina
+217 Critical Strike
+136 Mastery","+1,768 Stamina
+222 Critical Strike
+140 Mastery","+1,830 Stamina
+227 Critical Strike
+142 Mastery","+1,895 Stamina
+231 Critical Strike
+145 Mastery",https://www.wowhead.com/item=251136
Snakeskin Spaulders,273774,"111 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+78 Critical Strike
+55 Versatility","113 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+79 Critical Strike
+56 Versatility","116 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+80 Critical Strike
+57 Versatility","119 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+82 Critical Strike
+58 Versatility","121 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Versatility","123 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Versatility",https://www.wowhead.com/item=273774
Somber Spaulders,251223,"111 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+84 Critical Strike
+49 Haste","113 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+85 Critical Strike
+50 Haste","116 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+86 Critical Strike
+51 Haste","119 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+87 Critical Strike
+52 Haste","121 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+89 Critical Strike
+52 Haste","123 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+90 Critical Strike
+53 Haste",https://www.wowhead.com/item=251223
Spare Speaker's Hood,273791,"121 Armor
+144 [Agility or Intellect]
+2,794 Stamina
+76 Critical Strike
+101 Haste
""One of the few familial keepsakes Zul'jan took with him when he set out.""","124 Armor
+148 [Agility or Intellect]
+2,896 Stamina
+77 Critical Strike
+103 Haste
""One of the few familial keepsakes Zul'jan took with him when he set out.""","126 Armor
+152 [Agility or Intellect]
+3,002 Stamina
+78 Critical Strike
+104 Haste
""One of the few familial keepsakes Zul'jan took with him when he set out.""","129 Armor
+158 [Agility or Intellect]
+3,143 Stamina
+80 Critical Strike
+106 Haste
""One of the few familial keepsakes Zul'jan took with him when he set out.""","132 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+81 Critical Strike
+107 Haste
""One of the few familial keepsakes Zul'jan took with him when he set out.""","135 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+82 Critical Strike
+109 Haste
""One of the few familial keepsakes Zul'jan took with him when he set out.""",https://www.wowhead.com/item=273791
Speakeasy Shroud,251132,"65 Armor
+81 [Agility or Strength or Intellect]
+1,572 Stamina
+58 Critical Strike
+41 Mastery","66 Armor
+83 [Agility or Strength or Intellect]
+1,629 Stamina
+59 Critical Strike
+42 Mastery","67 Armor
+86 [Agility or Strength or Intellect]
+1,689 Stamina
+60 Critical Strike
+42 Mastery","69 Armor
+89 [Agility or Strength or Intellect]
+1,768 Stamina
+61 Critical Strike
+43 Mastery","70 Armor
+91 [Agility or Strength or Intellect]
+1,830 Stamina
+62 Critical Strike
+44 Mastery","72 Armor
+94 [Agility or Strength or Intellect]
+1,895 Stamina
+63 Critical Strike
+44 Mastery",https://www.wowhead.com/item=251132
Staff of the Lightning Serpent,158372,"124 - 186 Damage
Speed 3.60
(43.1 damage per second)
+838 Intellect
+2,794 Stamina
+100 Critical Strike
+77 Mastery","128 - 192 Damage
Speed 3.60
(44.3 damage per second)
+862 Intellect
+2,896 Stamina
+102 Critical Strike
+78 Mastery","131 - 197 Damage
Speed 3.60
(45.6 damage per second)
+886 Intellect
+3,002 Stamina
+103 Critical Strike
+79 Mastery","136 - 205 Damage
Speed 3.60
(47.4 damage per second)
+920 Intellect
+3,143 Stamina
+105 Critical Strike
+81 Mastery","140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 Intellect
+3,254 Stamina
+106 Critical Strike
+82 Mastery","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 Intellect
+3,369 Stamina
+107 Critical Strike
+83 Mastery",https://www.wowhead.com/item=158372
